ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
377	0,1,1,0,0	2,8,7,3,4	2,2,0	3,11,6	67	-1
378	0,1,1,0,3	3,11,16,8,15	1,0,0	3,3,4	97	-1
379	0,1,0,0,2	0,0,0,3,0	1,0,0	1,0,0	92	-1
400	0,0,0,0,0	89,131,132,136,124	0,2,0	104,117,127	80	-1
407	0,0,0,0,1	6,4,5,0,3	0,0,0	0,5,3	199	-1
412	10,9,23,23,15	28,26,43,86,110	46,47,31	57,69,42	1301	-1
413	8,13,9,6,16	210,254,203,115,409	4,2,1	70,77,71	599	-1
415	4,1,5,1,2	6,20,8,11,14	2,0,1	3,12,9	526	-1
419	3,2,3,6,4	38,52,34,49,72	2,2,7	27,46,35	96	-1
423	2,0,4,5,2	34,59,48,83,32	2,0,0	23,40,28	182	-1
426	0,0,0,0,0	5,9,6,2,6	1,0,0	7,9,9	86	-1
429	1,0,0,0,0	205,182,207,353,7	0,0,0	347,762,283	137	-1
433	4,7,5,6,2	11,18,26,28,16	2,0,2	9,10,10	201	-1
436	0,1,0,0,2	1,2,0,2,0	1,1,0	0,0,0	858	-1
438	0,0,0,0,0	13,14,12,13,21	0,0,5	20,36,17	1631	-1
444	0,0,0,0,0	9,5,2,4,2	0,0,1	7,18,7	104	-1
445	3,5,4,2,1	178,242,279,273,268	0,0,0	116,86,139	2403	-1
449	0,0,2,2,0	2,2,1,1,0	1,1,1	6,0,2	125	-1
450	0,0,0,0,0	1,3,4,6,2	0,1,0	0,0,1	425	-1
459	1,0,1,0,0	485,569,702,537,692	1,0,0	641,574,872	80	-1
464	0,0,1,0,0	0,1,2,3,3	0,0,0	3,0,4	883	-1
466	0,0,0,0,2	42,44,50,56,33	0,0,0	19,35,25	200	-1
468	2,4,6,2,2	28,40,21,29,36	3,2,3	15,28,23	865	-1
469	3,5,2,7,4	3,2,4,8,3	9,9,3	6,17,8	101	-1
472	0,0,0,1,0	3,5,8,10,3	1,0,0	3,0,0	1131	-1
473	2,0,0,0,0	1,1,1,1,2	0,1,0	2,5,3	200	-1
488	25,41,46,36,33	7,4,4,4,8	32,63,52	4,2,7	259	-1
489	29,42,47,38,35	186,187,168,193,185	35,66,54	114,156,104	288	-1
492	0,1,0,0,0	5,1,2,4,2	1,5,3	7,39,7	1582	-1
495	0,1,0,1,1	229,283,306,292,273	0,0,0	253,183,258	73	-1
496	3,5,11,7,5	32,47,49,48,34	12,13,5	80,108,75	1017	-1
504	1,0,0,0,0	31,20,38,30,35	0,0,0	50,91,50	70	-1
505	1,0,0,0,0	27,28,18,32,56	0,0,0	38,59,33	108	-1
506	10,3,3,3,9	54,43,60,46,55	3,1,1	66,69,42	81	-1
507	3,0,0,1,0	12,7,10,17,6	0,1,0	4,10,7	1979	-1
508	0,0,1,0,0	15,29,36,20,21	0,0,2	9,13,12	141	-1
511	1,0,4,1,1	1,11,11,18,14	0,0,4	7,5,13	289	-1
513	1,1,2,2,1	1,1,0,2,2	4,3,0	7,3,3	736	-1
514	4,7,3,5,4	14,14,9,11,12	4,4,4	13,6,9	1116	-1
515	4,3,10,3,2	0,2,1,4,2	11,4,6	0,0,0	2293	-1
516	5,8,9,1,5	18,27,41,32,21	2,1,2	21,24,17	197	-1
517	0,3,8,2,6	14,15,33,17,14	2,1,3	13,18,14	836	-1
518	1,1,0,0,2	21,37,40,30,39	1,0,0	22,11,19	250	-1
519	4,1,1,2,6	22,33,32,32,38	3,0,2	21,10,15	1447	-1
520	1,2,0,2,1	11,9,15,7,7	4,5,4	26,36,29	537	-1
521	0,0,2,0,0	9,4,4,8,5	1,1,4	23,38,25	915	-1
522	2,0,0,0,0	12,5,7,12,5	3,2,1	28,28,24	630	-1
523	0,0,0,0,0	2,1,0,0,2	1,2,0	2,6,2	1018	-1
526	0,0,0,0,0	2,0,0,0,0	0,1,0	2,0,0	199	-1
531	0,0,1,0,0	8,12,22,9,8	0,0,0	11,26,5	2080	-1
533	4,2,1,1,1	5,8,5,11,8	0,6,1	8,17,11	155	-1
541	0,2,0,0,1	139,141,145,169,172	0,1,1	156,157,147	79	-1
545	24,13,10,15,16	187,247,174,151,138	14,41,4	175,260,238	102	-1
546	5,4,7,5,4	25,19,21,17,8	4,3,5	23,20,14	550	-1
547	5,6,7,5,5	4,1,5,9,1	8,5,9	5,3,3	2340	-1
548	0,2,1,0,1	0,0,0,2,2	4,2,4	0,1,1	1663	-1
549	2,2,0,4,2	103,119,127,128,164	2,3,2	73,47,71	687	-1
553	0,0,0,0,0	0,0,0,1,0	0,0,1	6,2,2	294	-1
558	1,1,0,2,4	8,13,10,13,13	0,0,0	4,3,5	84	-1
559	0,0,0,2,0	3,16,17,11,7	0,0,0	4,3,4	92	-1
560	4,12,7,14,12	4,6,6,4,1	4,5,3	2,2,3	220	-1
562	4,3,3,2,7	141,122,149,131,159	3,12,8	134,243,202	233	-1
564	0,0,4,3,0	13,22,28,13,15	0,0,0	7,25,4	263	-1
568	0,0,0,1,0	48,56,66,78,49	0,0,0	20,23,38	71	-1
569	0,0,0,1,0	26,36,33,39,38	0,0,0	16,22,14	65	-1
570	2,0,3,3,2	40,38,43,42,38	0,2,1	19,32,11	78	-1
571	2,6,4,1,3	28,35,47,27,45	1,0,2	25,35,22	72	-1
572	2,0,1,1,0	25,26,21,29,15	0,1,0	20,31,20	72	-1
579	1,0,0,0,0	2,4,4,3,4	0,0,0	2,7,7	97	-1
583	0,0,0,0,2	9,8,6,14,2	3,0,0	5,8,2	179	-1
590	0,0,0,1,0	1,4,4,1,6	0,0,0	2,0,0	198	-1
592	1,0,0,0,2	0,0,1,2,0	0,0,0	4,5,2	87	-1
594	0,0,0,0,0	7,6,6,5,4	1,1,0	2,6,2	882	-1
596	3,4,3,3,3	2,6,3,1,3	2,1,0	3,5,2	308	-1
597	4,2,8,10,2	34,46,26,41,23	8,7,5	25,17,39	318	-1
598	12,7,9,14,4	62,48,73,55,67	10,11,14	52,46,56	213	-1
599	1,1,2,7,2	1,0,0,0,0	3,8,6	0,0,0	114	-1
601	45,62,60,48,80	609,751,1055,854,982	13,15,26	250,156,326	109	-1
604	1,2,1,1,2	45,51,66,45,57	3,1,2	70,76,50	83	-1
609	1,0,0,0,0	2,2,3,2,0	0,0,0	10,19,11	85	-1
614	0,0,0,0,1	88,133,127,115,126	0,0,0	54,51,59	75	-1
622	0,0,0,0,0	17,10,11,9,11	0,1,0	8,22,16	87	-1
624	3,0,0,0,5	0,2,0,0,0	1,3,1	2,0,0	206	-1
625	3,0,0,0,5	15,22,21,34,21	1,3,1	12,9,14	232	-1
627	5,2,2,3,3	3,2,3,1,1	7,4,9	2,4,2	229	-1
628	0,0,0,0,0	49,76,127,94,82	0,0,1	13,85,58	71	-1
631	2,1,4,4,3	31,30,29,31,18	3,9,5	62,68,60	693	-1
632	0,0,0,0,0	13,17,8,20,13	0,1,3	21,27,18	139	-1
633	0,1,0,2,0	2,1,4,2,0	1,1,0	3,6,5	2702	-1
641	0,3,0,0,0	14,16,15,9,13	0,0,1	7,9,2	171	-1
645	0,1,1,0,1	23,9,3,12,7	0,1,1	9,21,14	102	-1
646	0,0,0,0,1	6,5,6,14,2	0,0,0	22,42,17	74	-1
649	35,29,27,41,27	42,53,78,71,74	18,22,19	26,8,33	1024	-1
650	0,0,1,0,0	0,2,2,6,2	1,1,0	0,1,2	111	-1
651	0,0,0,0,0	0,3,0,0,2	0,1,1	4,6,0	85	-1
654	0,0,0,3,1	8,6,12,12,5	1,1,0	7,14,7	975	-1
655	1,5,3,1,5	24,29,31,32,30	4,3,1	18,22,21	2132	-1
656	3,4,2,4,10	0,0,0,0,0	4,3,1	0,1,0	2677	-1
657	3,4,2,5,11	24,37,30,37,49	4,3,1	26,34,23	467	-1
658	0,0,0,0,0	3,3,6,10,3	1,0,0	4,3,0	714	-1
661	0,0,0,0,1	4,13,6,11,10	0,0,1	3,3,9	2549	-1
662	0,0,0,0,0	9,4,2,4,2	1,0,0	1,4,0	227	-1
671	0,0,0,0,1	80,62,87,89,93	0,0,0	47,48,34	150	-1
673	0,0,0,0,0	0,0,0,0,1	1,0,0	1,4,1	1604	-1
678	0,2,0,1,0	121,148,142,178,136	0,0,0	54,49,68	2379	-1
679	4,4,3,4,0	84,71,92,99,68	1,1,1	57,33,58	727	-1
683	34,27,18,38,22	186,171,195,205,209	11,15,7	76,108,64	108	-1
685	1,0,0,0,0	2,2,1,1,0	0,0,0	2,1,0	2547	-1
