ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
226	11,17,8,23,17	0,0,0,0,0	49,65,88,59,33	0,0,1,2,0	31	-1
227	0,0,0,0,0	5,4,6,1,4	2,0,0,0,0	7,6,19,12,9	3	-1
234	0,0,1,2,0	1,1,2,0,1	0,0,0,0,2	0,0,0,0,0	2	-1
235	4,6,6,5,6	5,3,3,8,1	15,14,11,11,4	5,9,3,4,3	59	-1
239	0,0,0,0,0	3,4,4,2,0	2,0,0,3,0	13,11,16,13,6	52	-1
240	0,0,0,0,0	6,4,15,9,5	1,0,0,0,0	5,7,7,13,8	63	-1
252	0,0,0,0,0	0,0,1,0,0	1,3,3,1,3	0,1,0,1,0	475	-1
255	1,0,0,0,0	67,65,62,67,55	0,0,0,0,0	118,82,120,89,75	3	-1
257	67,65,62,67,55	0,0,0,2,0	118,82,120,89,75	0,0,0,0,0	64	-1
258	3,4,1,2,1	35,33,48,51,23	4,4,6,6,4	86,75,94,72,56	63	-1
259	0,0,1,2,0	59,59,42,42,54	3,1,2,1,1	22,32,22,22,23	478	-1
261	0,0,0,0,0	6,4,4,8,10	0,0,0,0,1	2,2,9,3,2	53	-1
262	0,0,0,0,1	6,6,6,6,2	0,0,0,0,0	5,0,4,3,3	53	-1
266	2,3,2,5,2	3,6,7,3,7	0,0,1,4,1	3,3,2,4,4	150	-1
267	1,0,0,0,0	0,1,0,0,2	4,2,7,0,0	2,0,0,2,0	29	-1
268	1,0,0,3,1	8,13,9,6,19	0,2,3,2,1	74,64,67,52,38	5	-1
269	0,0,0,0,0	13,7,7,20,8	0,0,1,0,0	28,24,16,37,15	4	-1
271	135,136,148,119,135	84,98,138,120,135	102,122,214,157,118	129,141,139,160,85	50	-1
277	4,6,13,8,3	2,7,1,1,1	9,8,21,11,20	0,4,1,4,1	31	-1
278	0,0,1,3,1	3,11,16,8,15	0,0,0,0,0	3,7,3,8,7	4	-1
279	0,0,0,2,2	0,0,0,0,3	2,3,2,0,0	0,0,3,0,1	29	-1
281	1,2,0,5,0	0,0,0,0,0	24,23,33,28,21	1,0,0,6,1	1367	-1
282	4,11,7,12,8	0,2,1,2,2	3,4,3,4,5	3,1,1,4,3	26	-1
283	61,45,65,47,49	11,16,24,20,9	31,14,28,18,25	11,7,15,9,4	26	-1
284	34,17,24,19,15	2,3,4,6,11	18,13,15,13,13	3,1,4,2,0	26	-1
287	0,0,0,1,0	67,59,64,76,56	0,0,0,0,0	68,83,60,55,80	15	-1
288	1,1,0,1,1	1,0,0,0,0	5,4,9,1,2	0,2,2,2,0	223	-1
303	12,11,13,12,8	22,28,11,21,28	21,9,29,19,10	36,41,52,27,24	32	-1
304	0,0,0,0,0	0,1,2,0,0	0,0,3,1,0	8,3,9,3,0	14	-1
305	2,2,3,1,0	0,0,0,0,0	2,3,3,3,2	0,1,0,0,0	52	-1
306	0,0,2,0,0	16,8,14,16,9	1,0,0,1,0	44,25,23,22,29	20	-1
307	6,3,1,8,2	7,6,14,12,11	5,2,1,1,1	32,30,32,19,11	194	-1
309	0,6,8,2,3	1,1,1,0,1	10,2,9,12,5	0,0,0,2,1	106	-1
316	1,0,1,1,0	27,17,22,22,25	4,0,0,0,0	33,15,33,20,76	3224	-1
320	0,0,0,0,0	23,23,18,26,12	1,0,0,1,0	63,52,73,54,52	2	-1
321	0,0,1,0,0	5,4,6,6,8	1,1,1,0,0	9,5,18,6,2	202	-1
322	0,1,1,0,0	0,0,0,0,0	2,1,3,1,0	0,2,0,0,0	51	-1
326	1,0,1,0,0	4,1,0,4,1	5,0,2,3,0	10,6,6,5,0	8	-1
327	3,1,0,1,2	0,0,0,0,0	10,12,6,11,4	3,0,0,1,0	86	-1
328	4,2,0,1,2	0,0,0,0,0	10,12,6,12,4	3,0,0,1,0	89	-1
330	1,6,3,6,4	0,0,1,0,0	6,18,21,7,5	0,0,0,0,1	2	-1
332	0,0,0,0,0	0,0,0,0,2	0,0,1,0,0	2,0,2,1,1	15	-1
333	4,7,4,8,9	1,2,1,1,0	3,2,7,15,9	1,1,2,4,0	62	-1
334	0,0,0,1,0	9,8,5,4,1	0,0,1,1,0	8,4,11,13,4	227	-1
336	81,82,67,70,80	0,2,2,1,0	99,60,87,72,80	0,3,2,6,3	5	-1
337	1,1,0,0,0	1,4,0,0,1	0,0,0,0,1	5,0,5,4,3	6	-1
338	6,6,12,6,2	14,10,11,15,5	3,15,12,6,8	25,26,20,10,14	8	-1
347	4,1,0,3,0	0,0,1,0,0	11,3,8,5,6	2,4,1,4,3	266	-1
348	7,7,5,11,2	0,0,0,3,1	28,30,48,32,38	0,0,1,0,0	111	-1
349	5,0,6,8,3	8,1,0,3,0	11,4,15,9,6	13,8,8,4,6	5	-1
350	0,0,0,0,0	7,8,6,7,3	0,4,2,4,0	51,53,80,53,41	21	-1
352	1,3,0,0,0	0,0,3,2,0	0,0,0,0,0	4,3,2,2,1	39	-1
356	4,1,2,2,6	22,16,16,25,23	14,9,22,5,14	68,18,76,54,49	92	-1
357	4,2,5,5,4	0,0,0,0,0	12,11,14,9,11	0,0,0,0,1	2368	-1
359	11,5,5,6,10	186,187,168,193,185	5,4,6,9,4	134,152,169,128,114	28	-1
361	7,10,7,14,1	19,10,10,13,2	8,0,11,10,5	9,5,8,5,2	17	-1
362	5,2,1,4,5	0,0,0,0,0	49,55,91,51,36	0,0,1,0,0	1657	-1
366	178,205,228,262,285	10,13,15,14,18	172,107,160,150,141	8,4,7,8,5	21	-1
369	0,0,1,0,1	2,0,1,1,2	1,0,0,0,1	8,8,4,0,3	207	-1
374	0,0,0,0,0	0,0,0,0,2	0,0,1,0,0	0,1,0,0,0	112	-1
375	8,12,12,16,8	1,6,5,8,3	36,31,21,36,20	8,8,14,13,5	11	-1
377	1,0,0,0,2	2,12,7,27,18	2,0,1,1,0	19,16,27,11,23	43	-1
379	1,0,1,0,0	2,5,5,2,4	2,2,0,4,0	14,19,7,7,3	20	-1
380	25,29,47,52,46	0,0,0,1,0	16,21,34,38,23	0,0,0,1,0	18	-1
381	23,34,32,32,40	0,0,0,0,1	40,10,21,23,14	0,0,0,0,0	308	-1
382	4,2,1,2,8	22,33,32,32,38	0,1,3,1,1	37,10,20,23,14	35	-1
383	0,0,0,0,0	0,0,0,0,1	1,1,0,0,0	0,0,3,6,1	14	-1
384	2,1,1,0,1	1,2,2,2,2	5,10,11,7,7	0,4,3,0,4	14	-1
385	7,10,8,9,4	0,2,0,2,0	12,10,11,16,9	0,0,1,1,2	22	-1
386	10,7,11,16,3	1,0,1,0,0	5,10,12,8,4	1,0,1,5,0	15	-1
391	2,0,3,2,0	0,0,0,1,0	4,1,2,3,1	0,0,0,0,0	388	-1
392	0,0,0,0,0	29,28,16,21,27	0,0,0,1,0	43,36,54,35,44	23	-1
396	1,0,1,1,1	2,1,0,4,1	10,2,11,7,11	9,2,15,10,5	35	-1
397	1099,1318,989,1126,1313	0,0,0,0,0	1325,1611,1501,807,875	0,0,0,0,1	17	-1
