ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
594	0,0,0,0,0	2,2,0,1,1	0,1,0	1,2,2	-2	-1
597	1,0,0,0,0	0,2,1,1,3	0,0,0	3,6,1	-2	-1
598	0,0,0,0,0	8,9,11,10,12	1,0,0	9,4,8	-2	-1
599	0,1,0,1,0	0,0,0,2,0	1,0,0	1,0,0	-2	-1
600	2,2,10,4,2	4,18,9,18,2	2,1,4	3,5,4	-2	-1
601	2,4,7,3,8	33,30,41,28,30	1,3,3	18,30,13	-2	-1
602	12,9,11,16,13	67,84,56,65,61	3,8,11	29,65,62	-2	-1
603	1,3,5,11,4	0,0,1,0,0	1,4,3	1,0,0	-2	-1
605	14,46,46,18,28	210,456,471,335,295	10,12,12	94,125,112	-2	-1
608	3,4,1,4,0	155,128,149,92,101	0,1,0	57,85,51	-2	-1
609	3,1,0,0,1	5,3,15,1,5	0,0,0	1,2,0	-2	-1
615	51,397,141,17,48	0,0,0,0,0	29,12,5	0,0,2	-2	-1
626	3,2,1,1,2	21,25,27,30,15	1,0,1	23,6,6	-2	-1
629	0,0,0,0,3	15,9,8,22,12	0,0,0	9,2,5	-2	-1
631	1,12,4,3,6	3,2,3,1,4	6,16,16	2,2,4	-2	-1
632	1,0,0,0,0	211,280,435,244,153	0,0,0	43,20,21	-2	-1
635	2,11,9,7,5	116,100,134,109,72	8,3,5	63,43,37	-2	-1
636	0,1,2,0,1	69,55,118,78,43	1,0,0	21,34,50	-2	-1
637	0,2,2,1,0	4,0,13,11,9	0,1,2	1,1,4	-2	-1
643	0,0,0,0,1	160,131,165,130,116	0,0,0	123,218,210	-2	-1
645	2,0,0,4,1	13,8,12,20,6	0,0,0	11,11,7	-2	-1
650	2,0,0,0,0	28,14,18,34,20	2,0,0	13,14,6	-2	-1
651	2,0,1,1,5	33,26,29,24,17	0,0,0	16,36,21	-2	-1
653	0,0,0,0,0	0,0,0,1,0	3,0,0	0,0,0	-2	-1
654	19,11,19,22,13	27,10,20,23,13	14,17,12	16,14,8	-2	-1
655	0,0,0,0,1	2,1,1,2,4	0,0,1	1,0,1	-2	-1
656	1,0,6,0,2	13,10,31,20,9	0,5,1	8,7,14	-2	-1
659	2,2,3,9,1	16,22,25,15,15	2,2,1	5,8,11	-2	-1
660	0,2,4,4,2	39,10,46,40,20	1,3,2	8,20,17	-2	-1
661	5,1,2,4,2	32,18,40,50,41	0,0,2	10,26,20	-2	-1
662	0,0,0,3,0	6,8,13,12,6	0,0,1	6,5,4	-2	-1
665	5,0,1,2,1	19,11,19,12,21	0,0,0	16,1,11	-2	-1
666	0,0,0,0,0	5,0,7,11,1	0,1,3	3,5,1	-2	-1
668	0,0,0,0,0	0,4,2,0,0	1,0,0	0,0,1	-2	-1
675	1,0,0,2,0	58,13,53,35,36	0,1,0	15,24,27	-2	-1
676	0,0,0,2,0	2,7,2,2,0	0,0,0	1,0,0	-2	-1
677	0,0,0,1,0	1,2,4,8,0	0,0,1	3,0,0	-2	-1
682	0,0,0,0,0	116,107,101,117,77	0,0,3	44,32,31	-2	-1
683	8,1,3,4,0	110,82,112,91,89	0,0,4	45,17,15	-2	-1
687	41,34,33,35,19	210,255,271,217,164	13,10,7	97,95,106	-2	-1
690	0,0,0,0,1	124,138,125,124,78	0,0,0	75,100,87	-2	-1
692	4,0,4,5,3	0,0,2,0,0	5,2,2	0,0,0	-2	-1
693	4,0,3,3,3	23,22,35,39,8	5,2,2	15,4,2	-2	-1
697	1,3,3,1,8	26,23,29,22,22	0,0,1	15,14,16	-2	-1
702	0,0,0,0,2	12,12,14,13,12	1,2,0	7,5,5	-2	-1
705	4,0,3,0,0	24,29,41,37,10	3,1,1	11,12,6	-2	-1
710	0,2,0,0,0	29,26,17,20,31	1,0,0	19,6,6	-2	-1
714	0,0,0,1,3	3,1,6,6,0	0,0,0	2,0,2	-2	-1
728	1,5,2,3,1	195,376,225,242,164	3,8,6	186,422,449	-2	-1
730	0,0,0,0,0	11,6,5,6,0	1,0,0	9,5,2	-2	-1
732	0,0,0,0,0	80,110,105,76,76	0,0,1	76,54,89	-2	-1
733	0,0,0,0,0	50,57,87,67,49	0,0,1	78,44,74	-2	-1
737	4,1,9,5,4	64,80,68,64,46	2,0,0	20,21,18	-2	-1
743	11,5,17,4,3	49,23,38,42,51	2,7,12	16,26,24	-2	-1
744	0,1,2,0,1	8,6,13,9,10	1,1,0	5,5,5	-2	-1
747	0,0,0,1,0	31,31,25,23,11	0,0,0	13,8,7	-2	-1
750	0,0,0,1,0	23,16,20,18,27	0,0,0	11,5,3	-2	-1
754	0,0,0,0,0	1,0,2,0,0	1,0,0	0,0,0	-2	-1
755	6,6,2,9,2	131,137,144,135,133	3,0,1	104,58,58	-2	-1
759	2,0,0,0,0	6,7,20,11,10	0,0,0	4,6,3	-2	-1
760	2,0,3,0,1	35,13,27,8,12	1,1,0	8,6,3	-2	-1
766	0,0,0,0,0	10,10,9,3,5	1,0,0	4,2,6	-2	-1
767	0,0,0,1,2	0,1,3,6,1	0,0,0	2,0,0	-2	-1
768	0,0,0,1,1	14,15,27,18,11	0,0,0	6,5,1	-2	-1
771	0,3,2,3,0	101,55,94,73,54	0,2,0	47,14,12	-2	-1
772	1,0,0,1,1	29,29,41,25,26	0,1,2	20,11,8	-2	-1
780	17,31,24,13,18	0,1,1,4,1	10,4,5	0,1,0	-2	-1
781	17,31,24,13,18	709,1015,858,755,579	10,4,5	421,116,120	-2	-1
782	0,0,1,0,0	24,3,14,34,15	1,0,1	17,12,17	-2	-1
783	0,1,0,1,1	1,1,0,1,0	0,1,0	3,0,0	-2	-1
784	0,1,0,1,1	80,78,107,83,51	0,0,0	67,71,59	-2	-1
785	1,4,2,0,0	26,25,31,32,18	1,1,0	5,3,3	-2	-1
786	0,0,0,0,0	0,0,0,0,1	2,0,0	0,0,0	-2	-1
792	1,0,1,0,0	7,8,4,10,3	0,0,1	4,4,2	-2	-1
793	10,1,8,16,77	1,0,0,0,0	1,9,3	0,0,0	-2	-1
797	0,0,0,0,0	2,2,2,2,0	0,1,0	0,1,0	-2	-1
798	0,0,0,0,0	14,7,16,14,13	0,1,0	19,9,10	-2	-1
799	0,1,0,0,7	26,34,28,22,26	2,2,0	15,15,8	-2	-1
803	0,0,0,0,2	3,1,5,3,3	1,0,0	2,3,6	-2	-1
804	6,2,2,9,6	3,3,0,17,13	0,0,2	2,2,1	-2	-1
805	1,0,2,0,1	1,0,1,5,5	0,0,0	1,1,1	-2	-1
808	3,10,5,3,2	4,22,15,14,6	5,4,5	6,14,8	-2	-1
812	3,3,6,2,1	38,32,36,22,28	3,3,2	18,17,10	-2	-1
813	2,2,3,1,1	26,20,45,29,29	3,0,1	13,15,13	-2	-1
814	1,0,1,0,0	75,34,42,52,59	1,0,0	36,20,12	-2	-1
816	3,2,6,6,10	40,23,32,26,29	5,1,6	24,16,3	-2	-1
822	4,0,1,2,1	52,24,56,33,24	0,2,2	30,36,25	-2	-1
826	5,2,1,0,1	39,45,56,64,33	0,0,0	33,34,21	-2	-1
827	1,3,0,0,0	18,38,21,20,15	0,2,0	18,17,12	-2	-1
828	4,0,3,0,5	42,34,50,45,34	1,0,2	23,28,37	-2	-1
831	0,2,0,0,1	18,26,31,17,13	3,0,1	8,33,32	-2	-1
832	5,4,7,7,7	39,72,77,39,51	8,13,12	52,29,26	-2	-1
835	7,15,13,16,3	116,130,139,124,115	8,19,9	105,143,110	-2	-1
