ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
371	5,0,3	21,10,15	4,2,0	6,5,2	35	-1
373	3,5,4	2,3,1	6,3,1	0,1,1	14	-1
374	7,4,6	5,3,1	6,5,1	2,0,2	22	-1
375	9,13,7	0,0,0	5,10,16	0,0,2	15	-1
382	3,10,2	3,5,6	7,8,5	1,7,11	35	-1
383	7,24,9	8,9,2	6,13,14	3,5,5	44	-1
384	1,0,0	25,36,21	0,0,0	35,19,13	3	-1
388	0,0,3	12,15,15	0,0,0	12,9,8	6	-1
391	2,6,4	69,105,81	5,2,6	74,80,115	28	-1
393	2,3,4	10,7,11	0,0,1	13,2,4	237	-1
394	0,0,1	9,8,3	0,1,0	14,7,8	10	-1
395	2,1,0	28,34,15	0,4,0	25,23,10	15	-1
396	1,1,2	1,4,2	2,1,0	7,1,0	70	-1
398	8,12,3	0,8,2	17,11,17	3,0,0	24	-1
399	0,0,0	0,1,0	4,0,0	0,0,0	32	-1
400	9,14,4	70,61,64	3,10,5	51,38,23	3	-1
401	7,12,4	1,0,0	2,9,5	0,0,0	3	-1
404	25,21,9	0,0,1	11,8,11	0,0,0	14	-1
406	3,12,8	134,243,202	11,12,11	182,231,204	44	-1
407	0,2,1	0,0,0	1,0,0	0,0,1	132	-1
410	0,1,0	2,11,3	0,1,1	4,5,12	54	-1
411	16,32,17	1,1,2	21,20,20	2,2,0	214	-1
412	10,26,18	26,34,16	12,12,14	25,11,19	5	-1
413	1,2,0	0,0,1	6,1,1	0,0,0	85	-1
417	0,1,0	34,49,32	0,0,1	41,23,26	3	-1
420	40,55,51	5,2,10	26,41,50	3,8,4	389	-1
423	3,5,1	22,35,26	0,3,4	10,22,23	21	-1
424	0,0,1	46,62,42	0,1,2	44,22,40	10	-1
427	36,40,34	7,12,5	40,73,48	4,11,4	2	-1
428	1,11,1	0,0,0	3,2,2	1,0,0	113	-1
429	23,15,13	13,37,36	16,33,41	15,44,46	95	-1
430	0,2,0	54,120,39	0,2,0	48,58,43	82	-1
432	117,90,128	5,11,11	74,104,99	7,8,4	1430	-1
436	6,2,3	20,24,21	1,0,3	16,21,13	59	-1
439	0,0,0	4,8,1	0,1,1	1,4,6	80	-1
442	52,56,57	2,4,2	58,43,43	2,2,4	150	-1
446	0,0,0	4,4,6	0,2,0	1,3,0	51	-1
449	209,198,157	0,1,0	149,53,67	0,0,0	57	-1
457	2,1,2	3,5,2	0,0,0	1,10,7	204	-1
460	0,1,0	2,1,0	1,0,0	2,2,3	93	-1
462	4,15,8	5,7,7	3,10,7	0,5,6	104	-1
468	5,10,15	0,0,0	8,4,1	0,0,1	562	-1
470	20,20,27	1,1,0	16,18,23	0,0,0	29	-1
473	0,1,0	1,1,4	0,0,0	0,4,9	11	-1
