ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1104	1,3,3	70,62,83	0,0,0	35,12,13	378	-1
1105	0,3,3	3,4,2	0,2,2	1,1,5	117	-1
1108	2,2,0	84,114,93	1,5,4	124,159,162	76	-1
1110	1,0,1	86,127,51	0,0,0	76,118,96	941	-1
1111	0,0,0	22,21,27	0,0,1	29,20,23	1365	-1
1112	0,0,0	0,0,2	0,1,1	0,0,0	261	-1
1113	1,2,6	12,35,17	2,2,3	17,29,27	3698	-1
1121	0,0,0	67,82,91	0,0,1	44,77,86	279	-1
1123	0,0,0	23,45,26	2,0,0	40,42,28	153	-1
1126	1,0,0	4,0,3	0,0,0	1,3,1	75	-1
1127	1,5,4	16,41,19	3,1,0	17,20,14	757	-1
1132	0,1,0	13,19,11	0,3,0	6,15,14	73	-1
1136	0,0,1	1,1,1	0,0,0	2,2,3	575	-1
1137	0,0,1	1,3,2	0,0,0	2,3,2	913	-1
1138	3,3,5	3,2,0	1,1,3	0,0,0	395	-1
1139	0,1,0	10,11,6	1,1,1	10,5,3	384	-1
1140	0,1,0	13,11,3	4,0,0	6,11,5	768	-1
1142	0,0,1	13,15,9	0,0,0	14,2,0	1458	-1
1144	1,1,1	18,21,9	1,1,0	12,7,6	76	-1
1148	8,12,11	3,0,1	13,10,3	5,2,3	1026	-1
1149	0,0,0	32,37,17	1,0,0	45,28,21	74	-1
1150	1,3,0	19,30,13	3,0,11	21,24,42	228	-1
1151	1,0,1	5,8,15	0,0,0	9,19,11	126	-1
1152	0,3,0	12,19,11	0,1,1	12,23,13	104	-1
1154	0,2,1	20,16,15	4,1,0	23,28,8	165	-1
1155	0,0,1	36,18,31	2,2,0	23,23,11	114	-1
1156	3,8,6	0,0,0	3,15,2	0,1,0	145	-1
1157	1,1,6	298,190,351	1,6,4	130,195,209	325	-1
1158	1,0,0	1,5,4	0,0,0	10,1,1	92	-1
1159	0,4,0	3,10,5	0,0,0	8,21,10	905	-1
1160	3,1,1	19,14,13	0,0,0	16,3,6	388	-1
1161	0,0,0	10,8,8	0,1,0	11,2,4	221	-1
1165	5,7,8	63,62,69	7,3,9	36,51,41	209	-1
1172	1,2,0	6,12,6	2,0,0	6,7,8	1794	-1
1173	1,4,0	1,0,1	0,4,0	1,3,1	1040	-1
1176	19,26,28	3,1,1	26,16,15	3,2,3	82	-1
1177	15,12,14	248,195,216	16,9,8	165,186,192	78	-1
1184	1,0,4	4,17,19	1,1,1	5,12,8	85	-1
1185	0,2,1	18,6,7	0,0,0	8,6,5	80	-1
1188	10,22,37	0,2,1	5,30,26	0,0,0	155	-1
1192	6,8,4	17,27,17	2,0,2	15,4,9	89	-1
1195	16,16,15	1,1,0	11,8,3	1,0,0	273	-1
1196	23,21,17	3,3,0	12,11,5	0,0,1	310	-1
1197	7,5,2	24,34,17	3,3,2	14,14,15	233	-1
1198	0,0,0	0,1,1	1,0,0	2,3,0	2016	-1
1203	5,1,5	17,21,18	4,4,10	14,17,11	359	-1
1204	0,1,1	0,2,1	1,0,1	0,1,5	643	-1
1206	0,0,0	1,0,0	1,0,0	0,0,0	330	-1
1210	0,1,1	13,15,9	1,0,0	13,3,0	1173	-1
1217	1,0,0	90,91,98	0,0,0	65,60,58	211	-1
1220	0,3,0	4,18,2	0,0,0	8,3,2	73	-1
1223	0,0,2	35,66,34	2,0,0	59,96,78	87	-1
1224	0,2,2	52,120,54	0,0,0	85,104,99	1389	-1
1232	1,2,1	9,6,3	0,4,0	4,9,8	1426	-1
1234	6,1,5	46,73,66	2,4,2	56,36,40	225	-1
