ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
565	0,1,0	0,1,2	0,1,0	1,4,6	-2	-1
566	72,78,97	1134,1252,1043	63,95,99	798,1597,1279	-2	-1
567	4,1,3	1,0,2	2,5,4	2,0,0	-2	-1
569	36,41,41	0,0,0	33,48,33	0,0,1	-2	-1
572	14,15,8	0,0,0	14,33,19	0,1,0	-2	-1
579	0,3,6	22,20,31	4,2,0	10,14,8	-2	-1
580	2,3,1	89,110,134	1,0,0	64,51,61	-2	-1
582	0,1,1	1,3,1	6,5,1	1,3,1	-2	-1
583	0,8,2	0,0,0	9,7,11	0,0,1	-2	-1
584	6,14,11	1,0,0	4,13,22	0,0,0	-2	-1
585	10,19,7	0,0,1	16,14,16	0,0,0	-2	-1
586	1,1,1	8,6,7	0,0,1	2,6,3	-2	-1
591	9,73,21	3,1,0	42,60,80	2,0,0	-2	-1
593	17,24,8	0,1,0	30,11,17	0,0,0	-2	-1
598	0,0,0	2,6,2	2,1,1	12,2,2	-2	-1
599	1,2,3	0,2,0	2,0,0	0,0,0	-2	-1
600	17,16,7	20,44,18	12,8,5	6,10,13	-2	-1
602	8,8,4	0,3,1	6,0,4	0,0,3	-2	-1
604	21,82,25	3,0,0	44,67,71	0,0,2	-2	-1
605	25,118,34	0,0,0	40,89,88	0,1,0	-2	-1
606	25,27,40	0,0,0	25,30,25	0,0,1	-2	-1
608	84,76,102	1,0,1	32,91,67	0,0,1	-2	-1
611	8,2,16	17,9,14	4,7,7	10,6,4	-2	-1
612	3,6,2	6,1,3	3,6,3	5,9,4	-2	-1
617	1,0,0	0,1,1	0,0,1	0,3,0	-2	-1
619	1,5,1	0,0,0	3,12,8	0,0,1	-2	-1
620	1,3,5	20,18,15	4,2,0	14,17,14	-2	-1
622	1,6,0	0,2,0	2,3,2	0,1,0	-2	-1
623	5,15,11	5,14,3	16,17,12	6,4,4	-2	-1
624	26,31,30	0,1,1	13,15,14	0,0,0	-2	-1
631	36,69,43	0,1,1	54,69,37	0,0,2	-2	-1
634	55,43,64	2,2,1	53,51,43	0,3,2	-2	-1
635	13,13,20	2,2,1	14,19,14	0,3,2	-2	-1
641	5,1,383	2,6,419	8,3,2	8,3,11	-2	-1
644	1,1,76	2,2,26	8,1,2	2,5,5	-2	-1
645	0,2,0	11,33,8	0,0,0	16,22,23	-2	-1
646	13,13,13	7,8,9	5,6,2	2,5,7	-2	-1
647	0,0,0	1,1,0	0,0,1	2,2,0	-2	-1
648	0,1,0	1,5,2	3,2,7	5,0,5	-2	-1
653	0,3,1	9,33,5	0,1,0	33,32,40	-2	-1
654	27,41,34	2,2,1	32,45,38	10,8,6	-2	-1
656	2,2,0	2,10,0	1,3,2	2,9,4	-2	-1
658	1,1,1	1,1,1	3,3,0	0,1,2	-2	-1
661	0,0,3	1,2,3	0,3,1	0,0,0	-2	-1
663	36,83,30	4,2,1	51,51,47	0,0,4	-2	-1
665	40,93,64	1,6,2	49,39,46	4,6,9	-2	-1
666	239,324,250	0,0,0	293,434,443	0,2,0	-2	-1
667	23,20,14	5,3,3	9,11,14	5,2,3	-2	-1
668	0,0,2	0,1,0	0,1,4	0,0,0	-2	-1
669	0,0,2	1,0,0	0,1,4	0,0,0	-2	-1
675	6,6,5	3,13,4	1,2,1	7,3,4	-2	-1
679	8,8,7	2,2,3	5,9,7	0,0,0	-2	-1
686	0,0,1	6,0,2	0,4,2	2,1,6	-2	-1
687	2,0,2	14,6,13	0,2,0	8,11,23	-2	-1
689	12,46,16	0,2,2	13,7,7	1,1,1	-2	-1
698	10,14,6	0,0,1	9,16,15	0,0,0	-2	-1
699	4,18,4	0,1,0	11,25,29	1,0,0	-2	-1
700	10,21,10	0,0,0	2,19,21	1,0,0	-2	-1
701	3,6,2	0,0,0	2,4,1	0,4,2	-2	-1
702	0,6,8	0,4,1	7,4,1	1,2,2	-2	-1
704	6,20,10	1,0,0	9,19,9	0,1,2	-2	-1
708	1,0,1	2,5,1	1,2,4	0,2,3	-2	-1
709	6,10,2	25,100,19	9,6,6	47,28,79	-2	-1
710	224,471,168	2,1,1	293,369,394	6,11,4	-2	-1
711	0,0,0	2,0,0	0,2,0	1,2,2	-2	-1
713	0,3,0	22,78,40	1,0,0	32,25,14	-2	-1
714	2,1,0	3,5,2	2,1,4	3,5,4	-2	-1
715	7,3,8	52,46,56	3,4,8	29,65,62	-2	-1
716	0,1,0	1,0,0	0,0,1	0,0,0	-2	-1
717	3,1,3	5,2,4	1,0,0	1,0,0	-2	-1
721	4,2,2	9,2,2	2,6,11	7,11,6	-2	-1
722	25,28,26	0,2,0	13,25,17	1,1,1	-2	-1
723	57,77,49	0,7,4	48,109,74	0,11,11	-2	-1
725	41,69,48	1,1,1	58,83,106	2,0,5	-2	-1
727	7,8,1	110,107,85	2,10,4	65,117,72	-2	-1
729	130,216,188	26,40,15	127,145,175	36,31,20	-2	-1
733	9,26,11	0,1,0	16,15,12	2,0,1	-2	-1
734	0,0,0	0,4,0	0,0,2	0,1,0	-2	-1
739	26,21,33	0,1,0	11,20,11	0,0,0	-2	-1
743	2,0,0	12,9,14	0,0,0	9,2,5	-2	-1
744	14,25,21	0,0,0	12,5,20	1,0,0	-2	-1
752	20,18,15	5,9,10	9,7,9	0,1,8	-2	-1
753	20,48,36	2,1,2	22,22,6	1,0,1	-2	-1
755	1,0,0	38,60,54	0,0,0	43,41,36	-2	-1
759	8,11,4	10,23,8	14,7,13	19,24,13	-2	-1
760	6,35,19	1,2,0	25,51,29	5,2,4	-2	-1
762	0,0,2	0,0,2	0,0,1	0,1,0	-2	-1
763	1,1,2	0,0,1	2,2,3	0,4,0	-2	-1
764	1,1,2	0,0,1	2,3,2	0,4,0	-2	-1
769	4,5,3	5,4,7	0,0,2	6,1,0	-2	-1
770	12,6,11	0,3,1	1,18,11	3,1,0	-2	-1
771	3,6,6	3,2,0	4,5,3	2,2,1	-2	-1
772	6,15,4	2,3,1	6,2,3	1,0,2	-2	-1
773	0,2,0	2,1,0	1,2,1	7,3,1	-2	-1
774	1,5,0	0,4,0	1,0,5	1,0,1	-2	-1
775	2,9,3	0,0,0	5,7,1	0,1,0	-2	-1
776	1,1,1	0,0,0	0,4,0	0,2,0	-2	-1
778	93,119,120	3,0,4	88,132,131	0,5,4	-2	-1
779	169,159,175	2,1,2	113,149,149	1,3,1	-2	-1
780	9,10,3	3,2,0	6,3,7	0,2,1	-2	-1
781	6,3,0	1,1,1	1,2,2	4,3,1	-2	-1
782	4,3,7	0,2,2	9,8,10	0,2,0	-2	-1
783	0,0,0	0,2,0	0,0,1	0,2,2	-2	-1
784	0,0,2	1,2,0	0,2,0	1,1,1	-2	-1
785	1,0,1	1,0,0	0,2,0	0,0,0	-2	-1
786	0,0,1	0,0,0	1,0,0	0,1,0	-2	-1
789	18,24,28	22,17,28	5,23,25	11,9,13	-2	-1
790	1,0,0	10,9,7	0,1,0	11,3,22	-2	-1
791	12,24,10	0,1,0	17,10,10	0,0,1	-2	-1
794	0,0,0	5,4,1	0,0,1	2,5,5	-2	-1
795	8,22,7	4,3,0	3,5,9	1,2,5	-2	-1
796	2,16,3	1,2,1	13,26,5	5,1,5	-2	-1
